고유번호(관리번호),건물명,허가일자,사용검사일자,주차장명,주차장구분,주차장유형,주차시설형태,소재지도로명주소,소재지지번주소,총 주차구획(면) 수,법정주차구획(면) 수,계획주차구획(면) 수,일반주차구획 수,전용주차구획(장애인) 수,전용주차구획(경차) 수,전용주차구획(여성) 수,전용주차구획(전기차) 수,전용주차구획(나눔카) 수,전용주차구획(기타) 수,전기차충전기 수,방범설비유형,급지구분,부제시행구분,일반인 개방 여부,운영방식,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,소유주체,운영주체,데이터 관리기관명,전화번호,위도,경도,현장 이미지,데이터기준일자
367-3-015825,,2007-03-07,2007-06-19,하기동 537-4번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 50(하기동),대전광역시 유성구 하기동 537-4,3,3,,3,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3878618,127.323482,,2022-10-31
367-3-015826,,,,하기동 537-6번지 주차장,민영,부설,,대전광역시 유성구 송림로53번길 56 (하기동),대전광역시 유성구 하기동 537-6,4,,,4,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3877574,127.3238,,2022-10-31
367-3-015827,,2005-03-04,2005-08-26,하기동 537-8번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 10(하기동),대전광역시 유성구 하기동 537-8,3,3,,3,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3875633,127.323904,,2022-10-31
367-3-015828,,,,하기동 540-3번지 주차장,민영,부설,,대전광역시 유성구 송림로53번길 88 (하기동),대전광역시 유성구 하기동 540-3,6,,,6,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3871895,127.3253766,,2022-10-31
367-3-015829,,2012-03-09,2012-08-16,하기동 540-4번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 104(하기동),대전광역시 유성구 하기동 540-4,5,5,,5,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3871454,127.325117,,2022-10-31
367-3-015830,,2005-03-25,2005-09-12,하기동 540-5번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 6-17(하기동),대전광역시 유성구 하기동 540-5,2,3,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.387191,127.324928,,2022-10-31
367-3-015831,,2005-07-08,2005-12-09,하기동 541-12번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 71-4(하기동),대전광역시 유성구 하기동 541-12,0,3,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3876149,127.324807,,2022-10-31
367-3-015832,,2009-07-15,2009-11-13,하기동 541-3번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 71-16(하기동),대전광역시 유성구 하기동 541-3,5,5,,5,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3876048,127.325197,,2022-10-31
367-3-015833,,2010-05-18,2010-11-18,하기동 541-4번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 71-20(하기동),대전광역시 유성구 하기동 541-4,5,6,,5,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3875413,127.325364,,2022-10-31
367-3-015834,,2007-08-31,2008-02-25,하기동 541-6번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 71-26(하기동),대전광역시 유성구 하기동 541-6원광사,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3874323,127.325687,,2022-10-31
367-3-015835,,,,하기동 541-7번지 주차장,민영,부설,,대전광역시 유성구 송림로53번길 71-34 (하기동),대전광역시 유성구 하기동 541-7,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3873351,127.3256205,,2022-10-31
367-3-015836,,2010-02-24,2011-01-10,하기동 541-8번지 주차장,민영,부설,자주식,대전광역시 유성구 송림로53번길 87(하기동),대전광역시 유성구 하기동 541-8,5,5,,5,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3873698,127.325464,,2022-10-31
367-3-015837,,,,하기동 544번지 주차장,민영,부설,,,대전광역시 유성구 하기동 544,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3903419,127.3266201,,2022-10-31
367-3-015838,,,,하기동 547번지 주차장,민영,부설,,대전광역시 유성구 하기로 27 (하기동),대전광역시 유성구 하기동 547,0,,,0,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3884254,127.3336144,,2022-10-31
367-3-015839,,2016-05-02,2017-08-29,하기동 549-11번지 주차장,민영,부설,자주식,대전광역시 유성구 노은로410번길 123-11(하기동),대전광역시 유성구 하기동 549-11,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3883074,127.33191,,2022-10-31
367-3-015840,,2006-04-18,2006-08-29,하기동 549-12번지 주차장,민영,부설,자주식,대전광역시 유성구 노은로410번길 123-13(하기동),대전광역시 유성구 하기동 549-12,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3884609,127.331799,,2022-10-31
367-3-015841,,2017-08-10,2018-04-20,하기동 549-13번지 주차장,민영,부설,자주식,대전광역시 유성구 노은로410번길 123-17(하기동),대전광역시 유성구 하기동 549-13,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3885782,127.331722,,2022-10-31
367-3-015842,,2016-05-12,2017-06-28,하기동 549-15번지 주차장,민영,부설,자주식,대전광역시 유성구 노은로410번길 123-25(하기동),대전광역시 유성구 하기동 549-15,2,2,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.388966,127.331612,,2022-10-31
367-3-015843,,2016-11-11,2017-04-19,하기동 549-16번지 주차장,민영,부설,자주식,대전광역시 유성구 노은로410번길 123-29(하기동),대전광역시 유성구 하기동 549-16,1,1,,1,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.3891194,127.331557,,2022-10-31
367-3-015844,,,,하기동 549-1번지 주차장,민영,부설,,대전광역시 유성구 노은로426번길 41 (하기동),대전광역시 유성구 하기동 549-1,2,,,2,,,,,,,,,,,,,,,,,,,,부분적 유료,,,,,,,,,,,,대전광역시 유성구청,,36.389053,127.3314131,,2022-10-31
