건물명,도로명주소,지번주소,종류,대수,최종검사일자,검사결과,관리인배치여부,기타
,부산광역시 부산진구 양정동 199,부산광역시 부산진구 양정동 199,승강기식,38,2019-07-05,적,있음,건물명미정
,전라남도 나주시 배멧2길 19,전라남도 나주시 빛가람동 287-3,승강기식,38,2019-10-10,적,있음,건물명미정
,부산광역시 강서구 대저1동 2338-2,부산광역시 강서구 대저동 2338-2,승강기식,38,2020-10-12,적,있음,건물명미정
,경기도 용인시 기흥구 구성로64번길 25 (언남동 384-2) ,경기도 용인시 기흥구 언남동 384-2,승강기식,38,2021-04-19,적,있음,건물명미정
,서울특별시 강남구 삼성동 51-2,서울특별시 강남구 삼성동 51-2,승강기식,38,2021-07-05,적,있음,건물명미정
,경기도 화성시 동탄순환대로27길 20 (영천동 679-7),경기도 화성시 동탄동 679-7,평면왕복식,39,2019-11-12,적,있음,건물명미정
,부산광역시 서구 대영로45번길 72 (서대신동3가 360-5) ,부산광역시 서구 서대신동3가 360-5,승강기식,40,2020-01-22,적,있음,건물명미정
,부산광역시 강서구 오션시티4로 99,부산광역시 강서구 명지동 3240-6,승강기식,40,2020-04-22,적,있음,건물명미정
,광주광역시 서구 죽봉대로 15 (화정동 179-50) ,광주광역시 서구 화정동 179-50,승강기식,40,2020-12-23,적,있음,건물명미정
,부산광역시 사하구 장평로449번길 26-2,부산광역시 사하구 괴정동 550-7,승강기식,40,2021-06-23,적,있음,건물명미정
,부산광역시 수영구 수영로 411 (남천동 69-17) ,부산광역시 수영구 남천동 69-17,승강기식,40,2021-07-08,적,있음,건물명미정
,대구광역시 수성구 동대구로 278 (범어동 595-45),대구광역시 수성구 범어동 595-45,승강기식,40,2021-08-23,적,있음,건물명미정
,인천광역시 서구 가정로151번길 14,인천광역시 서구 가좌동 106-9,승강기식,42,2018-08-18,적,있음,건물명미정
,부산광역시 수영구 광안동 97-24,부산광역시 수영구 광안동 97-24,승강기식,42,2019-10-04,적,있음,건물명미정
,부산광역시 사상구 광장로86번길 41-4,부산광역시 사상구 괘법동 551-29,승강기식,44,2019-10-23,적,있음,건물명미정
,부산광역시 동구 초량동 1204-11,부산광역시 동구 초량동 1204-11,승강기식,44,2019-11-27,적,있음,건물명미정
,부산광역시 금정구 금사로 11-1 (서동 203-6) ,부산광역시 금정구 서동 203-6,승강기식,44,2020-04-29,적,있음,건물명미정
,부산광역시 수영구 남천바다로10번길 56,부산광역시 수영구 남천동 30-8,승강기식,46,2019-09-10,적,있음,건물명미정
,울산광역시 남구 거마로134번길 19 (신정동 1222-7),울산광역시 남구 신정동 1222-7,승강기식,46,2019-09-23,적,있음,건물명미정
,부산광역시 연제구 과정로 260 (연산동 382-26) ,부산광역시 연제구 연산동 382-26,승강기식,46,2021-05-11,적,있음,건물명미정
,대전광역시 서구 문정로89번길 33 (탄방동 722) ,대전광역시 서구 탄방동 722,승강기식,48,2019-06-15,적,있음,건물명미정
,부산광역시 부산진구 부전동 474-107,부산광역시 부산진구 부전동 474-107,승강기식,48,2019-08-29,적,있음,건물명미정
,부산광역시 부산진구 부전동 155-1,부산광역시 부산진구 부전동 155-1,평면왕복식,48,2019-11-22,적,있음,건물명미정
,부산광역시 부산진구 부전동 155-1,부산광역시 부산진구 부전동 155-1,평면왕복식,48,2019-11-22,적,있음,건물명미정
,충청북도 청주시 흥덕구 2순환로 1222 (강서동 459),충청북도 청주시 흥덕구 강서동 459,평면왕복식,48,2020-07-23,적,있음,건물명미정
,충청북도 청주시 흥덕구 2순환로 1222 (강서동 459),충청북도 청주시 흥덕구 강서동 459,평면왕복식,48,2020-07-23,적,있음,건물명미정
,경상남도 거제시 옥포대첩로 17 (옥포동 529-14) ,경상남도 거제시 옥포동 529-14,승강기식,48,2021-03-15,적,있음,건물명미정
,경상남도 거제시 옥포대첩로 17 (옥포동 529-14) ,경상남도 거제시 옥포동 529-14,승강기식,48,2021-03-15,적,있음,건물명미정
,울산광역시 남구 번영로 173 (달동 572-4) 한국산업인력공단,울산광역시 남구 달동 572-4,승강기식,48,2021-06-22,적,있음,건물명미정
,부산광역시 동래구 금강공원로 27,부산광역시 동래구 온천동 210-16,승강기식,48,2021-08-12,적,있음,건물명미정
,경상남도 양산시 물금읍 범어리 2711-23,경상남도 양산시 물금읍 범어리 2711-23,승강기식,50,2019-10-21,적,있음,건물명미정
,광주광역시 서구 무진대로 965,광주광역시 서구 광천동 28-1,승강기식,50,2019-12-20,적,있음,건물명미정
,광주광역시 서구 무진대로 965,광주광역시 서구 광천동 28-1,승강기식,50,2019-12-20,적,있음,건물명미정
,경상남도 양산시 물금읍 물금리 387-9,경상남도 양산시 물금읍 물금리 387-9,승강기식,50,2020-09-16,적,있음,건물명미정
,대구광역시 수성구 청수로26길 36 (두산동 99) ,대구광역시 수성구 두산동 99,승강기식,50,2021-02-22,적,있음,건물명미정
,전라남도 순천시 남신월길 2,전라남도 순천시 조례동 1722-1,승강기식,50,2021-03-10,적,있음,건물명미정
,충청북도 음성군 대하4길 6-10 (맹동면 1375) 밀라움 오피스텔,충청북도 음성군 맹동면 1375,평면왕복식,51,2021-03-22,부,있음,건물명미정
,경상남도 통영시 광도면 죽림5로 55-9,경상남도 통영시 광도면 죽림리 1572-67,승강기식,52,2019-01-22,적,있음,건물명미정
,부산광역시 서구 까치고개로 189,부산광역시 서구 아미동2가 123-1,승강기식,52,2019-09-16,적,있음,건물명미정
,서울특별시 송파구 방이동 43-6 외1필지,서울특별시 송파구 방이동 43-6 외1필지,승강기식,52,2020-12-17,적,있음,건물명미정
,부산광역시 기장군 기장읍 기장해안로 98,부산광역시 기장군 기장읍 시랑리 489-9,평면왕복식,54,2019-08-19,적,있음,건물명미정
,부산광역시 금정구 서동 207-4,부산광역시 금정구 서동 207-4,승강기식,54,2020-01-10,적,있음,건물명미정
,부산광역시 사하구 장림번영로 96 (장림동 340-8) ,부산광역시 사하구 장림동 340-8,승강기식,54,2020-08-24,적,있음,건물명미정
,부산광역시 기장군 기장읍 기장해안로 98,부산광역시 기장군 기장읍 시랑리 489-9,평면왕복식,55,2019-08-19,적,있음,건물명미정
,부산광역시 동구 초량동 1204-11,부산광역시 동구 초량동 1204-11,승강기식,56,2019-11-27,적,있음,건물명미정
,부산광역시 사하구 하단동 524-6,부산광역시 사하구 하단동 524-6,승강기식,56,2020-04-13,적,있음,건물명미정
,충청북도 청주시 흥덕구 2순환로 1222 (강서동 459),충청북도 청주시 흥덕구 강서동 459,평면왕복식,57,2020-07-23,적,있음,건물명미정
,부산광역시 수영구 수영로 690-5 (광안동),부산광역시 수영구 광안동 51-5 외1필지,승강기식,58,2019-09-25,적,있음,건물명미정
,충청북도 청주시 흥덕구 2순환로 1222 (강서동 459),충청북도 청주시 흥덕구 강서동 459,평면왕복식,58,2020-07-23,적,있음,건물명미정
,부산광역시 북구 기찰로 3 (덕천동),부산광역시 북구 덕천동 348-2,승강기식,58,2020-12-03,적,있음,건물명미정
,부산광역시 연제구 월드컵대로145번길 24 ,부산광역시 연제구 연산동 1244-3 ,승강기식,60,2019-09-17,적,있음,건물명미정
,대구광역시 달서구 월배로 97 (진천동 576-4) 외 1필지,대구광역시 달서구 진천동 576-4 외 1필지,승강기식,60,2019-09-25,적,있음,건물명미정
,대구광역시 달서구 월배로 97 (진천동 576-4) 외 1필지,대구광역시 달서구 진천동 576-4 외 1필지,승강기식,60,2019-09-25,적,있음,건물명미정
,서울특별시 동대문구 망우로21길 63,서울특별시 동대문구 휘경동 266-6,평면왕복식,60,2019-11-07,적,있음,건물명미정
,서울특별시 마포구 만리재로 63 (신공덕동 3-3),서울특별시 마포구 신공덕동 3-3,승강기식,60,2020-01-21,적,있음,건물명미정
,경상남도 김해시 가야로169번길 5 (삼계동 1460-7) ,경상남도 김해시 삼계동 1460-7,승강기식,60,2020-02-03,적,있음,건물명미정
,부산광역시 연제구 거제천로154번길 41 (연산동 1143-2) ,부산광역시 연제구 연산동 1143-2,승강기식,60,2020-02-14,적,있음,건물명미정
,부산광역시 연제구 거제천로154번길 41 (연산동 1143-2) ,부산광역시 연제구 연산동 1143-2,승강기식,60,2020-02-14,적,있음,건물명미정
,대구광역시 달서구 월배로 118 (진천동 244-5) ,대구광역시 달서구 진천동 244-5 외1필지,승강기식,60,2021-04-05,적,있음,건물명미정
,부산광역시 강서구 지사동 1182-2,부산광역시 강서구 지사동 1182-2,승강기식,62,2019-09-04,적,있음,건물명미정
,제주특별자치도 제주시 연북로 21 (노형동 710-2),제주특별자치도 제주시 노형동 710-2,승강기식,62,2019-11-26,적,있음,건물명미정
,제주특별자치도 제주시 연북로 21 (노형동 710-2),제주특별자치도 제주시 노형동 710-2,승강기식,62,2019-11-26,적,있음,건물명미정
,제주특별자치도 제주시 연북로 21 (노형동 710-2),제주특별자치도 제주시 노형동 710-2,승강기식,62,2019-11-26,적,있음,건물명미정
,서울특별시 동대문구 청계천로 441 (신설동 100-26),서울특별시 동대문구 신설동 100-26,평면왕복식,63,2018-08-10,적,있음,건물명미정
,울산광역시 울주군 도호1길 9-15,울산광역시 울주군 삼남면 신화리1611-2,평면왕복식,64,2020-11-24,적,있음,건물명미정
,울산광역시 울주군 도호1길 9-15,울산광역시 울주군 삼남면 신화리1611-2,평면왕복식,64,2020-11-24,적,있음,건물명미정
,부산광역시 동래구 금강공원로 27,부산광역시 동래구 온천동 210-16,승강기식,64,2021-08-12,적,있음,건물명미정
,서울특별시 동대문구 청계천로 441 (신설동 100-26),서울특별시 동대문구 신설동 100-26,승강기식,66,2018-08-10,적,있음,건물명미정
,부산광역시 금정구 구서동 162-6,부산광역시 금정구 구서동 162-6,승강기식,66,2019-08-12,적,있음,건물명미정
,부산광역시 금정구 금강로 184 ,부산광역시 금정구 장전동 576-8 ,승강기식,66,2021-08-05,적,있음,건물명미정
,부산광역시 남구 용소로8번길 48,부산광역시 남구 대연동 76-2,승강기식,66,2021-08-06,적,있음,건물명미정
,대구광역시 중구 남일동 101-4,대구광역시 중구 남일동 101-4,승강기식,68,2019-06-14,적,있음,건물명미정
,대구광역시 중구 남일동 101-3,대구광역시 중구 남일동 101-3,승강기식,68,2019-06-14,적,있음,건물명미정
,부산광역시 부산진구 성지로 128 (초읍동 173-8) ,부산광역시 부산진구 초읍동 173-8,승강기식,68,2021-03-29,적,있음,건물명미정
,부산광역시 동구 중앙대로399번길 15 (수정동 1-26) ,부산광역시 동구 수정동 1-26,승강기식,68,2021-06-03,적,있음,건물명미정
,부산광역시 금정구 서동로 159-7 (서동 195-15) ,부산광역시 금정구 서동 195-15,승강기식,68,2021-06-17,적,있음,건물명미정
,제주특별자치도 서귀포시 태평로 499,제주특별자치도 서귀포시 동홍동 386-1,평면왕복식,69,2020-09-23,적,있음,건물명미정
,서울특별시 마포구 만리재로 63 (신공덕동 3-3),서울특별시 마포구 신공덕동 3-3,평면왕복식,70,2020-01-21,적,있음,건물명미정
,충청남도 서산시 안견로 271 (동문동 1000-4),충청남도 서산시 동문동 1000-4,승강기식,70,2020-11-25,적,있음,건물명미정
,충청남도 서산시 안견로 271 (동문동 1000-4),충청남도 서산시 동문동 1000-4,승강기식,70,2020-11-25,적,있음,건물명미정
,충청남도 아산시 배방읍 장재리 1731,충청남도 아산시 배방읍 장재리 1731,승강기식,70,2021-01-12,적,있음,건물명미정
,충청북도 청주시 흥덕구 사직대로 26 (복대동 850-3) ,충청북도 청주시 흥덕구 복대동 850-3,승강기식,72,2020-07-03,적,있음,건물명미정
,울산광역시 울주군 도호1길 9-15,울산광역시 울주군 삼남면 신화리1611-2,평면왕복식,72,2020-11-24,적,있음,건물명미정
,울산광역시 남구 화합로178번길 11 (삼산동 1565-13) ,울산광역시 남구 삼산동 1565-13,승강기식,74,2018-02-14,적,있음,건물명미정
,인천광역시 부평구 부평동 534-88,인천광역시 부평구 부평동 534-88,승강기식,74,2018-09-21,적,있음,건물명미정
,인천광역시 부평구 부평동 534-88,인천광역시 부평구 부평동 534-88,승강기식,74,2018-09-21,적,있음,건물명미정
,울산광역시 남구 무거동 464-8,울산광역시 남구 무거동 464-8,승강기식,74,2018-10-23,적,있음,건물명미정
,울산광역시 동구 번덕6길 3 (일산동 579-24),울산광역시 동구 일산동 579-24,승강기식,76,2018-11-02,적,있음,건물명미정
,울산광역시 동구 번덕6길 3 (일산동 579-24),울산광역시 동구 일산동 579-24,승강기식,76,2018-11-02,적,있음,건물명미정
,부산광역시 사상구 사상로 208-1,부산광역시 사상구 괘법동 535-15 ,승강기식,76,2019-07-29,적,있음,건물명미정
,부산광역시 부산진구 동평로 400,부산광역시 부산진구 양정동 386-3,승강기식,76,2019-11-13,적,있음,건물명미정
,충청북도 청주시 흥덕구 2순환로 1222 (강서동 459),충청북도 청주시 흥덕구 강서동 459,승강기식,76,2020-04-13,적,있음,건물명미정
,울산광역시 울주군 도호1길 9-15,울산광역시 울주군 삼남면 신화리1611-2,승강기식,76,2020-10-30,적,있음,건물명미정
